Country,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
USA_WA,US_WA25.03.2020,25.03.2020,b,10,10,56.2,0,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,20,10,288.6,0,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,30,10,481,0,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,40,10,449,1.5,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,50,10,577.3,10.3,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,60,10,513.1,19.1,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,70,10,416.9,42.6,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,80,10,240.1,34.8,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,90,10,163,31.6,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,100,10,13.9,7.1,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,0,10,8.9,0,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,10,10,78.2,0,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,20,10,435.4,0,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,30,10,653,0,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,40,10,609.5,1.9,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,50,10,783.6,11.2,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,60,10,696.6,22.5,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,70,10,522.4,50.5,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,80,10,304.2,48.8,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,90,10,203.1,45.8,NA
USA_WA,US_WA27.03.2020,27.03.2020,b,100,10,15.2,8.4,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,0,10,16.3,0,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,10,10,97.8,0,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,20,10,499.5,0.1,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,30,10,1068.6,0.9,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,40,10,1006.9,3.2,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,50,10,1017.8,12.8,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,60,10,1039.3,41.9,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,70,10,564.9,52.1,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,80,10,369.5,55.5,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,90,10,285.5,69.9,NA
USA_WA,US_WA31.03.2020,31.03.2020,b,100,10,17.9,10.6,NA
