Country,Region,Code,Date,Sex,Age,AgeInt,Metric,Measure,Value,Short
Colombia,All,CO21.3.2020,21.3.2020,m,45,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,50,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,55,5,Count,Measure,1,CO
Colombia,All,CO21.3.2020,21.3.2020,m,60,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,65,5,Count,Measure,1,CO
Colombia,All,CO21.3.2020,21.3.2020,m,70,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,75,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,80,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,85,5,Count,Measure,1,CO
Colombia,All,CO21.3.2020,21.3.2020,m,90,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,95,5,Count,Measure,0,CO
Colombia,All,CO21.3.2020,21.3.2020,m,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,5,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,15,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,b,20,5,Count,Measure,30,CO
Colombia,All,CO22.3.2020,22.3.2020,b,25,5,Count,Measure,34,CO
Colombia,All,CO22.3.2020,22.3.2020,b,30,5,Count,Measure,25,CO
Colombia,All,CO22.3.2020,22.3.2020,b,35,5,Count,Measure,18,CO
Colombia,All,CO22.3.2020,22.3.2020,b,40,5,Count,Measure,21,CO
Colombia,All,CO22.3.2020,22.3.2020,b,45,5,Count,Measure,22,CO
Colombia,All,CO22.3.2020,22.3.2020,b,50,5,Count,Measure,28,CO
Colombia,All,CO22.3.2020,22.3.2020,b,55,5,Count,Measure,16,CO
Colombia,All,CO22.3.2020,22.3.2020,b,60,5,Count,Measure,12,CO
Colombia,All,CO22.3.2020,22.3.2020,b,65,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,b,70,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,b,75,5,Count,Measure,3,CO
Colombia,All,CO22.3.2020,22.3.2020,b,80,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,85,5,Count,Measure,2,CO
Colombia,All,CO22.3.2020,22.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,5,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,15,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,20,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,25,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,30,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,35,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,40,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,45,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,50,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,55,5,Count,Measure,2,CO
Colombia,All,CO22.3.2020,22.3.2020,b,60,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,65,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,70,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,75,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,80,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,85,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,15,5,Count,Measure,3,CO
Colombia,All,CO22.3.2020,22.3.2020,f,20,5,Count,Measure,16,CO
Colombia,All,CO22.3.2020,22.3.2020,f,25,5,Count,Measure,11,CO
Colombia,All,CO22.3.2020,22.3.2020,f,30,5,Count,Measure,8,CO
Colombia,All,CO22.3.2020,22.3.2020,f,35,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,f,40,5,Count,Measure,14,CO
Colombia,All,CO22.3.2020,22.3.2020,f,45,5,Count,Measure,13,CO
Colombia,All,CO22.3.2020,22.3.2020,f,50,5,Count,Measure,13,CO
Colombia,All,CO22.3.2020,22.3.2020,f,55,5,Count,Measure,8,CO
Colombia,All,CO22.3.2020,22.3.2020,f,60,5,Count,Measure,6,CO
Colombia,All,CO22.3.2020,22.3.2020,f,65,5,Count,Measure,6,CO
Colombia,All,CO22.3.2020,22.3.2020,f,70,5,Count,Measure,4,CO
Colombia,All,CO22.3.2020,22.3.2020,f,75,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,80,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,85,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,15,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,20,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,25,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,30,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,35,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,40,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,45,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,50,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,55,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,60,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,65,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,70,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,f,75,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,80,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,85,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,f,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,5,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,m,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,15,5,Count,Measure,6,CO
Colombia,All,CO22.3.2020,22.3.2020,m,20,5,Count,Measure,14,CO
Colombia,All,CO22.3.2020,22.3.2020,m,25,5,Count,Measure,23,CO
Colombia,All,CO22.3.2020,22.3.2020,m,30,5,Count,Measure,17,CO
Colombia,All,CO22.3.2020,22.3.2020,m,35,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,m,40,5,Count,Measure,7,CO
Colombia,All,CO22.3.2020,22.3.2020,m,45,5,Count,Measure,9,CO
Colombia,All,CO22.3.2020,22.3.2020,m,50,5,Count,Measure,15,CO
Colombia,All,CO22.3.2020,22.3.2020,m,55,5,Count,Measure,8,CO
Colombia,All,CO22.3.2020,22.3.2020,m,60,5,Count,Measure,6,CO
Colombia,All,CO22.3.2020,22.3.2020,m,65,5,Count,Measure,3,CO
Colombia,All,CO22.3.2020,22.3.2020,m,70,5,Count,Measure,5,CO
Colombia,All,CO22.3.2020,22.3.2020,m,75,5,Count,Measure,2,CO
Colombia,All,CO22.3.2020,22.3.2020,m,80,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,85,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,m,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,100,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,0,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,5,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,10,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,15,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,20,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,25,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,30,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,35,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,40,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,45,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,50,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,55,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,m,60,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,65,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,m,70,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,75,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,80,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,85,5,Count,Measure,1,CO
Colombia,All,CO22.3.2020,22.3.2020,m,90,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,95,5,Count,Measure,0,CO
Colombia,All,CO22.3.2020,22.3.2020,m,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,5,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,15,5,Count,Measure,10,CO
Colombia,All,CO23.3.2020,23.3.2020,b,20,5,Count,Measure,35,CO
Colombia,All,CO23.3.2020,23.3.2020,b,25,5,Count,Measure,45,CO
Colombia,All,CO23.3.2020,23.3.2020,b,30,5,Count,Measure,33,CO
Colombia,All,CO23.3.2020,23.3.2020,b,35,5,Count,Measure,24,CO
Colombia,All,CO23.3.2020,23.3.2020,b,40,5,Count,Measure,27,CO
Colombia,All,CO23.3.2020,23.3.2020,b,45,5,Count,Measure,26,CO
Colombia,All,CO23.3.2020,23.3.2020,b,50,5,Count,Measure,32,CO
Colombia,All,CO23.3.2020,23.3.2020,b,55,5,Count,Measure,24,CO
Colombia,All,CO23.3.2020,23.3.2020,b,60,5,Count,Measure,17,CO
Colombia,All,CO23.3.2020,23.3.2020,b,65,5,Count,Measure,10,CO
Colombia,All,CO23.3.2020,23.3.2020,b,70,5,Count,Measure,11,CO
Colombia,All,CO23.3.2020,23.3.2020,b,75,5,Count,Measure,4,CO
Colombia,All,CO23.3.2020,23.3.2020,b,80,5,Count,Measure,4,CO
Colombia,All,CO23.3.2020,23.3.2020,b,85,5,Count,Measure,3,CO
Colombia,All,CO23.3.2020,23.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,5,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,15,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,20,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,25,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,30,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,35,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,40,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,45,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,50,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,55,5,Count,Measure,2,CO
Colombia,All,CO23.3.2020,23.3.2020,b,60,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,65,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,70,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,75,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,80,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,85,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,15,5,Count,Measure,4,CO
Colombia,All,CO23.3.2020,23.3.2020,f,20,5,Count,Measure,19,CO
Colombia,All,CO23.3.2020,23.3.2020,f,25,5,Count,Measure,14,CO
Colombia,All,CO23.3.2020,23.3.2020,f,30,5,Count,Measure,14,CO
Colombia,All,CO23.3.2020,23.3.2020,f,35,5,Count,Measure,13,CO
Colombia,All,CO23.3.2020,23.3.2020,f,40,5,Count,Measure,16,CO
Colombia,All,CO23.3.2020,23.3.2020,f,45,5,Count,Measure,16,CO
Colombia,All,CO23.3.2020,23.3.2020,f,50,5,Count,Measure,13,CO
Colombia,All,CO23.3.2020,23.3.2020,f,55,5,Count,Measure,11,CO
Colombia,All,CO23.3.2020,23.3.2020,f,60,5,Count,Measure,9,CO
Colombia,All,CO23.3.2020,23.3.2020,f,65,5,Count,Measure,7,CO
Colombia,All,CO23.3.2020,23.3.2020,f,70,5,Count,Measure,6,CO
Colombia,All,CO23.3.2020,23.3.2020,f,75,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,80,5,Count,Measure,3,CO
Colombia,All,CO23.3.2020,23.3.2020,f,85,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,15,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,20,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,25,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,30,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,35,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,40,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,45,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,50,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,55,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,60,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,65,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,70,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,75,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,80,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,f,85,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,f,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,5,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,15,5,Count,Measure,6,CO
Colombia,All,CO23.3.2020,23.3.2020,m,20,5,Count,Measure,16,CO
Colombia,All,CO23.3.2020,23.3.2020,m,25,5,Count,Measure,31,CO
Colombia,All,CO23.3.2020,23.3.2020,m,30,5,Count,Measure,19,CO
Colombia,All,CO23.3.2020,23.3.2020,m,35,5,Count,Measure,11,CO
Colombia,All,CO23.3.2020,23.3.2020,m,40,5,Count,Measure,11,CO
Colombia,All,CO23.3.2020,23.3.2020,m,45,5,Count,Measure,10,CO
Colombia,All,CO23.3.2020,23.3.2020,m,50,5,Count,Measure,19,CO
Colombia,All,CO23.3.2020,23.3.2020,m,55,5,Count,Measure,13,CO
Colombia,All,CO23.3.2020,23.3.2020,m,60,5,Count,Measure,8,CO
Colombia,All,CO23.3.2020,23.3.2020,m,65,5,Count,Measure,3,CO
Colombia,All,CO23.3.2020,23.3.2020,m,70,5,Count,Measure,5,CO
Colombia,All,CO23.3.2020,23.3.2020,m,75,5,Count,Measure,3,CO
Colombia,All,CO23.3.2020,23.3.2020,m,80,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,85,5,Count,Measure,2,CO
Colombia,All,CO23.3.2020,23.3.2020,m,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,100,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,0,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,5,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,10,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,15,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,20,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,25,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,30,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,35,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,40,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,45,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,50,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,55,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,60,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,65,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,70,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,75,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,80,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,85,5,Count,Measure,1,CO
Colombia,All,CO23.3.2020,23.3.2020,m,90,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,95,5,Count,Measure,0,CO
Colombia,All,CO23.3.2020,23.3.2020,m,100,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,5,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,15,5,Count,Measure,14,CO
Colombia,All,CO24.3.2020,24.3.2020,b,20,5,Count,Measure,46,CO
Colombia,All,CO24.3.2020,24.3.2020,b,25,5,Count,Measure,55,CO
Colombia,All,CO24.3.2020,24.3.2020,b,30,5,Count,Measure,47,CO
Colombia,All,CO24.3.2020,24.3.2020,b,35,5,Count,Measure,33,CO
Colombia,All,CO24.3.2020,24.3.2020,b,40,5,Count,Measure,38,CO
Colombia,All,CO24.3.2020,24.3.2020,b,45,5,Count,Measure,38,CO
Colombia,All,CO24.3.2020,24.3.2020,b,50,5,Count,Measure,39,CO
Colombia,All,CO24.3.2020,24.3.2020,b,55,5,Count,Measure,37,CO
Colombia,All,CO24.3.2020,24.3.2020,b,60,5,Count,Measure,27,CO
Colombia,All,CO24.3.2020,24.3.2020,b,65,5,Count,Measure,13,CO
Colombia,All,CO24.3.2020,24.3.2020,b,70,5,Count,Measure,15,CO
Colombia,All,CO24.3.2020,24.3.2020,b,75,5,Count,Measure,6,CO
Colombia,All,CO24.3.2020,24.3.2020,b,80,5,Count,Measure,6,CO
Colombia,All,CO24.3.2020,24.3.2020,b,85,5,Count,Measure,4,CO
Colombia,All,CO24.3.2020,24.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,0,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,5,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,10,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,15,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,20,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,25,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,30,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,35,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,40,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,45,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,50,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,55,5,Count,Measure,2,CO
Colombia,All,CO24.3.2020,24.3.2020,b,60,5,Count,Measure,3,CO
Colombia,All,CO24.3.2020,24.3.2020,b,65,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,70,5,Count,Measure,2,CO
Colombia,All,CO24.3.2020,24.3.2020,b,75,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,80,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,85,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,b,90,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,95,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,b,100,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,15,5,Count,Measure,7,CO
Colombia,All,CO24.3.2020,24.3.2020,f,20,5,Count,Measure,24,CO
Colombia,All,CO24.3.2020,24.3.2020,f,25,5,Count,Measure,20,CO
Colombia,All,CO24.3.2020,24.3.2020,f,30,5,Count,Measure,21,CO
Colombia,All,CO24.3.2020,24.3.2020,f,35,5,Count,Measure,15,CO
Colombia,All,CO24.3.2020,24.3.2020,f,40,5,Count,Measure,23,CO
Colombia,All,CO24.3.2020,24.3.2020,f,45,5,Count,Measure,21,CO
Colombia,All,CO24.3.2020,24.3.2020,f,50,5,Count,Measure,17,CO
Colombia,All,CO24.3.2020,24.3.2020,f,55,5,Count,Measure,16,CO
Colombia,All,CO24.3.2020,24.3.2020,f,60,5,Count,Measure,12,CO
Colombia,All,CO24.3.2020,24.3.2020,f,65,5,Count,Measure,8,CO
Colombia,All,CO24.3.2020,24.3.2020,f,70,5,Count,Measure,8,CO
Colombia,All,CO24.3.2020,24.3.2020,f,75,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,f,80,5,Count,Measure,5,CO
Colombia,All,CO24.3.2020,24.3.2020,f,85,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,f,90,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,95,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,100,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,0,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,5,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,10,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,15,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,20,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,25,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,30,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,35,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,40,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,45,5,Count,Measure,0,CO
Colombia,All,CO24.3.2020,24.3.2020,f,50,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,f,55,5,Count,Measure,1,CO
Colombia,All,CO24.3.2020,24.3.2020,f,60,5,Count,Measure,0,CO
